stock_name,final_net_worth,total_return,max_drawdown,sharpe_ratio,trade_count,win_rate,risk_events
sh.600036.招商银行,108951.6304989468,8.951630498946804,0.16745098572246964,0,214,99.53271028037383,0
sh.601838.成都银行,100357.47776603313,0.35747776603313103,0.20274298491195156,0,214,100.0,0
sh.601318.中国平安,118098.98983682999,18.09898983682999,0.10130658402946986,0,214,98.13084112149532,0
sh.601939.建设银行,113591.02221871354,13.591022218713537,0.1288004439727772,0,214,100.0,0
sh.601398.工商银行,104299.06946196592,4.299069461965919,0.03175207225688677,0,214,23.83177570093458,0
sz.000858.五粮液,90602.9833069683,-9.397016693031707,0.17390032951570472,0,214,99.53271028037383,0
